"","time","P1eu"
"4592",2018-07-11 10:00:00,32.94
"4593",2018-07-11 11:00:00,29.72
"4594",2018-07-11 12:00:00,96.84
"4595",2018-07-11 13:00:00,24.57
"4596",2018-07-11 14:00:00,19.23
"4597",2018-07-11 15:00:00,15.25
"4598",2018-07-11 16:00:00,12.5
"4599",2018-07-11 17:00:00,11.29
"4600",2018-07-11 18:00:00,9.94
"4601",2018-07-11 19:00:00,11.86
"4602",2018-07-11 20:00:00,13.99
"4603",2018-07-11 21:00:00,14.61
"4604",2018-07-11 22:00:00,17.8
"4605",2018-07-11 23:00:00,24.54
"4606",2018-07-12 00:00:00,22.73
"4607",2018-07-12 01:00:00,26.62
"4608",2018-07-12 02:00:00,24.74
"4609",2018-07-12 03:00:00,21.08
"4610",2018-07-12 04:00:00,20.21
"4611",2018-07-12 05:00:00,20.7
"4612",2018-07-12 06:00:00,21.29
"4613",2018-07-12 07:00:00,23.26
"4614",2018-07-12 08:00:00,34.84
"4615",2018-07-12 09:00:00,33.34
"4616",2018-07-12 10:00:00,24.3
"4617",2018-07-12 11:00:00,19.64
"4618",2018-07-12 12:00:00,15.51
"4619",2018-07-12 13:00:00,12.25
"4620",2018-07-12 14:00:00,11.05
"4621",2018-07-12 15:00:00,10.44
"4622",2018-07-12 16:00:00,8.47
"4623",2018-07-12 17:00:00,8.6
"4624",2018-07-12 18:00:00,9.98
"4625",2018-07-12 19:00:00,9.92
"4626",2018-07-12 20:00:00,11.51
"4627",2018-07-12 21:00:00,15.07
"4628",2018-07-12 22:00:00,18.43
"4629",2018-07-12 23:00:00,26.92
"4630",2018-07-13 00:00:00,33.37
"4631",2018-07-13 01:00:00,27.84
"4632",2018-07-13 02:00:00,28.16
"4633",2018-07-13 03:00:00,24.92
"4634",2018-07-13 04:00:00,22
"4635",2018-07-13 05:00:00,21.48
"4636",2018-07-13 06:00:00,22.89
"4637",2018-07-13 07:00:00,26.96
"4638",2018-07-13 08:00:00,36.99
"4639",2018-07-13 09:00:00,50.46
"4640",2018-07-13 10:00:00,48.94
"4641",2018-07-13 11:00:00,42.28
"4642",2018-07-13 12:00:00,34.85
"4643",2018-07-13 13:00:00,29.39
"4644",2018-07-13 14:00:00,23.42
"4645",2018-07-13 15:00:00,19.48
"4646",2018-07-13 16:00:00,22.19
"4647",2018-07-13 17:00:00,22.29
"4648",2018-07-13 18:00:00,25.69
"4649",2018-07-13 19:00:00,24.11
"4650",2018-07-13 20:00:00,23.48
"4651",2018-07-13 21:00:00,27.94
"4652",2018-07-13 22:00:00,35
"4653",2018-07-13 23:00:00,40.07
"4654",2018-07-14 00:00:00,38.67
"4655",2018-07-14 01:00:00,28.19
"4656",2018-07-14 02:00:00,25.69
"4657",2018-07-14 03:00:00,18.31
"4658",2018-07-14 04:00:00,14.2
"4659",2018-07-14 05:00:00,13.5
"4660",2018-07-14 06:00:00,13.61
"4661",2018-07-14 07:00:00,13.66
"4662",2018-07-14 08:00:00,13.97
"4663",2018-07-14 09:00:00,14.24
"4664",2018-07-14 10:00:00,12.93
"4665",2018-07-14 11:00:00,12.12
"4666",2018-07-14 12:00:00,12.88
"4667",2018-07-14 13:00:00,12.81
"4668",2018-07-14 14:00:00,11.88
"4669",2018-07-14 15:00:00,12.52
"4670",2018-07-14 16:00:00,13.56
"4671",2018-07-14 17:00:00,14.25
"4672",2018-07-14 18:00:00,15.33
"4673",2018-07-14 19:00:00,12.77
"4674",2018-07-14 20:00:00,13.24
"4675",2018-07-14 21:00:00,15.2
"4676",2018-07-14 22:00:00,17.85
"4677",2018-07-14 23:00:00,19.89
"4678",2018-07-15 00:00:00,23.45
"4679",2018-07-15 01:00:00,25.63
"4680",2018-07-15 02:00:00,23.92
"4681",2018-07-15 03:00:00,19.89
"4682",2018-07-15 04:00:00,18.46
"4683",2018-07-15 05:00:00,17.66
"4684",2018-07-15 06:00:00,17.94
"4685",2018-07-15 07:00:00,19.32
"4686",2018-07-15 08:00:00,23.72
"4687",2018-07-15 09:00:00,19.2
"4688",2018-07-15 10:00:00,18.32
"4689",2018-07-15 11:00:00,16.18
"4690",2018-07-15 12:00:00,12.54
"4691",2018-07-15 13:00:00,12.28
"4692",2018-07-15 14:00:00,12.02
"4693",2018-07-15 15:00:00,11.64
"4694",2018-07-15 16:00:00,10.48
"4695",2018-07-15 17:00:00,11.66
"4696",2018-07-15 18:00:00,12.51
"4697",2018-07-15 19:00:00,11.65
"4698",2018-07-15 20:00:00,11.48
"4699",2018-07-15 21:00:00,15.45
"4700",2018-07-15 22:00:00,22.02
"4701",2018-07-15 23:00:00,18.48
"4702",2018-07-16 00:00:00,18.49
"4703",2018-07-16 01:00:00,19.5
"4704",2018-07-16 02:00:00,20.44
"4705",2018-07-16 03:00:00,18.75
"4706",2018-07-16 04:00:00,17.29
"4707",2018-07-16 05:00:00,18.89
"4708",2018-07-16 06:00:00,20.21
"4709",2018-07-16 07:00:00,23.6
"4710",2018-07-16 08:00:00,26.6
"4711",2018-07-16 09:00:00,23.13
"4712",2018-07-16 10:00:00,21.33
"4713",2018-07-16 11:00:00,19.86
"4714",2018-07-16 12:00:00,15.77
"4715",2018-07-16 13:00:00,13.96
"4716",2018-07-16 14:00:00,12.62
"4717",2018-07-16 15:00:00,14.17
"4718",2018-07-16 16:00:00,14.11
"4719",2018-07-16 17:00:00,15.11
"4720",2018-07-16 18:00:00,14.99
"4721",2018-07-16 19:00:00,14.97
"4722",2018-07-16 20:00:00,18.8
"4723",2018-07-16 21:00:00,24.56
"4724",2018-07-16 22:00:00,23.82
"4725",2018-07-16 23:00:00,26.49
"4726",2018-07-17 00:00:00,30.13
"4727",2018-07-17 01:00:00,27.52
"4728",2018-07-17 02:00:00,31.58
"4729",2018-07-17 03:00:00,35.99
"4730",2018-07-17 04:00:00,29.01
"4731",2018-07-17 05:00:00,25.37
"4732",2018-07-17 06:00:00,28.09
"4733",2018-07-17 07:00:00,32.02
"4734",2018-07-17 08:00:00,36.13
"4735",2018-07-17 09:00:00,34.38
"4736",2018-07-17 10:00:00,34.9
"4737",2018-07-17 11:00:00,40.87
"4738",2018-07-17 12:00:00,32.45
"4739",2018-07-17 13:00:00,32.16
"4740",2018-07-17 14:00:00,24.51
"4741",2018-07-17 15:00:00,12.47
"4742",2018-07-17 16:00:00,15.12
"4743",2018-07-17 17:00:00,14.28
"4744",2018-07-17 18:00:00,12.01
"4745",2018-07-17 19:00:00,11.11
"4746",2018-07-17 20:00:00,12.02
"4747",2018-07-17 21:00:00,12.92
"4748",2018-07-17 22:00:00,15.64
"4749",2018-07-17 23:00:00,17.54
"4750",2018-07-18 00:00:00,16.83
"4751",2018-07-18 01:00:00,27.27
"4752",2018-07-18 02:00:00,31.24
"4753",2018-07-18 03:00:00,34.01
"4754",2018-07-18 04:00:00,30.74
"4755",2018-07-18 05:00:00,27.04
"4756",2018-07-18 06:00:00,29.36
"4757",2018-07-18 07:00:00,30.32
"4758",2018-07-18 08:00:00,24.6
"4759",2018-07-18 09:00:00,20.12
"4760",2018-07-18 10:00:00,14.74
"4761",2018-07-18 11:00:00,12.46
"4762",2018-07-18 12:00:00,11.94
"4763",2018-07-18 13:00:00,10.83
"4764",2018-07-18 14:00:00,12.17
"4765",2018-07-18 15:00:00,14.22
"4766",2018-07-18 16:00:00,13.61
"4767",2018-07-18 17:00:00,13.55
"4768",2018-07-18 18:00:00,13.91
"4769",2018-07-18 19:00:00,14.82
"4770",2018-07-18 20:00:00,15.05
"4771",2018-07-18 21:00:00,15.63
"4772",2018-07-18 22:00:00,15.82
"4773",2018-07-18 23:00:00,15.33
"4774",2018-07-19 00:00:00,15.42
"4775",2018-07-19 01:00:00,14.15
"4776",2018-07-19 02:00:00,15
"4777",2018-07-19 03:00:00,16.23
"4778",2018-07-19 04:00:00,15.92
"4779",2018-07-19 05:00:00,14.9
"4780",2018-07-19 06:00:00,14.07
"4781",2018-07-19 07:00:00,14.65
"4782",2018-07-19 08:00:00,14.53
"4783",2018-07-19 09:00:00,13.61
"4784",2018-07-19 10:00:00,11.53
"4785",2018-07-19 11:00:00,10
"4786",2018-07-19 12:00:00,9.8
"4787",2018-07-19 13:00:00,10.01
"4788",2018-07-19 14:00:00,11.83
"4789",2018-07-19 15:00:00,12.19
"4790",2018-07-19 16:00:00,11.32
"4791",2018-07-19 17:00:00,10.63
"4792",2018-07-19 18:00:00,11.47
"4793",2018-07-19 19:00:00,14.12
"4794",2018-07-19 20:00:00,17.72
"4795",2018-07-19 21:00:00,23.44
"4796",2018-07-19 22:00:00,24.15
"4797",2018-07-19 23:00:00,27.7
"4798",2018-07-20 00:00:00,25.93
"4799",2018-07-20 01:00:00,21.89
"4800",2018-07-20 02:00:00,16.68
"4801",2018-07-20 03:00:00,20
"4802",2018-07-20 04:00:00,25.73
"4803",2018-07-20 05:00:00,23.24
"4804",2018-07-20 06:00:00,21.86
"4805",2018-07-20 07:00:00,26.65
"4806",2018-07-20 08:00:00,23.98
"4807",2018-07-20 09:00:00,21.45
"4808",2018-07-20 10:00:00,NA
"4809",2018-07-20 11:00:00,NA
"4810",2018-07-20 12:00:00,NA
"4811",2018-07-20 13:00:00,13.74
"4812",2018-07-20 14:00:00,12.65
"4813",2018-07-20 15:00:00,11.89
"4814",2018-07-20 16:00:00,11.22
"4815",2018-07-20 17:00:00,11.02
"4816",2018-07-20 18:00:00,12.2
"4817",2018-07-20 19:00:00,12.63
"4818",2018-07-20 20:00:00,11.3
"4819",2018-07-20 21:00:00,11.95
"4820",2018-07-20 22:00:00,14.31
"4821",2018-07-20 23:00:00,13.31
"4822",2018-07-21 00:00:00,13.26
"4823",2018-07-21 01:00:00,24.34
"4824",2018-07-21 02:00:00,22
"4825",2018-07-21 03:00:00,21.56
"4826",2018-07-21 04:00:00,21.82
"4827",2018-07-21 05:00:00,21.92
"4828",2018-07-21 06:00:00,22.3
"4829",2018-07-21 07:00:00,27.32
"4830",2018-07-21 08:00:00,35.21
"4831",2018-07-21 09:00:00,34.51
"4832",2018-07-21 10:00:00,22.63
"4833",2018-07-21 11:00:00,20.06
"4834",2018-07-21 12:00:00,17.81
"4835",2018-07-21 13:00:00,15.64
"4836",2018-07-21 14:00:00,13.36
"4837",2018-07-21 15:00:00,12.17
"4838",2018-07-21 16:00:00,11.38
"4839",2018-07-21 17:00:00,10.35
"4840",2018-07-21 18:00:00,14.28
"4841",2018-07-21 19:00:00,16.08
"4842",2018-07-21 20:00:00,18.49
"4843",2018-07-21 21:00:00,23.51
"4844",2018-07-21 22:00:00,26.12
"4845",2018-07-21 23:00:00,24.29
"4846",2018-07-22 00:00:00,25.49
"4847",2018-07-22 01:00:00,36.41
"4848",2018-07-22 02:00:00,43.67
"4849",2018-07-22 03:00:00,41.11
"4850",2018-07-22 04:00:00,40.27
"4851",2018-07-22 05:00:00,37.57
"4852",2018-07-22 06:00:00,38.15
"4853",2018-07-22 07:00:00,40.57
"4854",2018-07-22 08:00:00,41.9
"4855",2018-07-22 09:00:00,40.64
"4856",2018-07-22 10:00:00,35.46
"4857",2018-07-22 11:00:00,30.2
"4858",2018-07-22 12:00:00,24.59
"4859",2018-07-22 13:00:00,24.51
"4860",2018-07-22 14:00:00,22.24
"4861",2018-07-22 15:00:00,20.23
"4862",2018-07-22 16:00:00,18.74
"4863",2018-07-22 17:00:00,13.05
"4864",2018-07-22 18:00:00,NA
"4865",2018-07-22 19:00:00,9.97
"4866",2018-07-22 20:00:00,19.27
"4867",2018-07-22 21:00:00,32.01
"4868",2018-07-22 22:00:00,35
"4869",2018-07-22 23:00:00,39.07
"4870",2018-07-23 00:00:00,41.71
"4871",2018-07-23 01:00:00,40.55
"4872",2018-07-23 02:00:00,37.27
"4873",2018-07-23 03:00:00,32.75
"4874",2018-07-23 04:00:00,26.18
"4875",2018-07-23 05:00:00,22.71
"4876",2018-07-23 06:00:00,23.68
"4877",2018-07-23 07:00:00,28.18
"4878",2018-07-23 08:00:00,26.75
"4879",2018-07-23 09:00:00,20.51
"4880",2018-07-23 10:00:00,18.54
"4881",2018-07-23 11:00:00,12.75
"4882",2018-07-23 12:00:00,11.02
"4883",2018-07-23 13:00:00,11.74
"4884",2018-07-23 14:00:00,17.67
"4885",2018-07-23 15:00:00,18.52
"4886",2018-07-23 16:00:00,14.57
"4887",2018-07-23 17:00:00,15.54
"4888",2018-07-23 18:00:00,16.56
"4889",2018-07-23 19:00:00,20.01
"4890",2018-07-23 20:00:00,24.11
"4891",2018-07-23 21:00:00,30.56
"4892",2018-07-23 22:00:00,36.42
"4893",2018-07-23 23:00:00,32.37
"4894",2018-07-24 00:00:00,32.96
"4895",2018-07-24 01:00:00,32.07
"4896",2018-07-24 02:00:00,31.51
"4897",2018-07-24 03:00:00,26.83
"4898",2018-07-24 04:00:00,21.99
"4899",2018-07-24 05:00:00,21.61
"4900",2018-07-24 06:00:00,22.07
"4901",2018-07-24 07:00:00,22.14
"4902",2018-07-24 08:00:00,20.68
"4903",2018-07-24 09:00:00,21.3
"4904",2018-07-24 10:00:00,21.41
"4905",2018-07-24 11:00:00,16.95
"4906",2018-07-24 12:00:00,17.72
"4907",2018-07-24 13:00:00,13.67
"4908",2018-07-24 14:00:00,12.57
"4909",2018-07-24 15:00:00,11.27
"4910",2018-07-24 16:00:00,10.73
"4911",2018-07-24 17:00:00,17.61
"4912",2018-07-24 18:00:00,18.07
"4913",2018-07-24 19:00:00,13.53
"4914",2018-07-24 20:00:00,20.2
"4915",2018-07-24 21:00:00,24.75
"4916",2018-07-24 22:00:00,25.93
"4917",2018-07-24 23:00:00,24.19
"4918",2018-07-25 00:00:00,23.38
"4919",2018-07-25 01:00:00,25.44
"4920",2018-07-25 02:00:00,28.09
"4921",2018-07-25 03:00:00,28.89
"4922",2018-07-25 04:00:00,27.45
"4923",2018-07-25 05:00:00,22.85
"4924",2018-07-25 06:00:00,17.51
"4925",2018-07-25 07:00:00,14.85
"4926",2018-07-25 08:00:00,15.13
"4927",2018-07-25 09:00:00,17.6
"4928",2018-07-25 10:00:00,18.4
"4929",2018-07-25 11:00:00,19.59
"4930",2018-07-25 12:00:00,16.26
"4931",2018-07-25 13:00:00,14.32
"4932",2018-07-25 14:00:00,13.45
"4933",2018-07-25 15:00:00,11.62
"4934",2018-07-25 16:00:00,12.47
"4935",2018-07-25 17:00:00,8.64
"4936",2018-07-25 18:00:00,9.54
"4937",2018-07-25 19:00:00,8.41
"4938",2018-07-25 20:00:00,10.47
"4939",2018-07-25 21:00:00,22.83
"4940",2018-07-25 22:00:00,22.88
"4941",2018-07-25 23:00:00,20.55
"4942",2018-07-26 00:00:00,18.59
"4943",2018-07-26 01:00:00,18.65
"4944",2018-07-26 02:00:00,18.62
"4945",2018-07-26 03:00:00,16.65
"4946",2018-07-26 04:00:00,17.91
"4947",2018-07-26 05:00:00,17.31
"4948",2018-07-26 06:00:00,17.91
"4949",2018-07-26 07:00:00,19.07
"4950",2018-07-26 08:00:00,20.32
"4951",2018-07-26 09:00:00,18.87
"4952",2018-07-26 10:00:00,17.45
"4953",2018-07-26 11:00:00,13.52
"4954",2018-07-26 12:00:00,11.5
"4955",2018-07-26 13:00:00,10.76
"4956",2018-07-26 14:00:00,9.57
"4957",2018-07-26 15:00:00,9.36
"4958",2018-07-26 16:00:00,7.36
"4959",2018-07-26 17:00:00,7.52
"4960",2018-07-26 18:00:00,8.63
"4961",2018-07-26 19:00:00,11.73
"4962",2018-07-26 20:00:00,13.97
"4963",2018-07-26 21:00:00,15.85
"4964",2018-07-26 22:00:00,14.36
"4965",2018-07-26 23:00:00,14.16
"4966",2018-07-27 00:00:00,14.08
"4967",2018-07-27 01:00:00,15.17
"4968",2018-07-27 02:00:00,16.6
"4969",2018-07-27 03:00:00,15.55
"4970",2018-07-27 04:00:00,16.44
"4971",2018-07-27 05:00:00,17.29
"4972",2018-07-27 06:00:00,19.71
"4973",2018-07-27 07:00:00,23.22
"4974",2018-07-27 08:00:00,25.38
"4975",2018-07-27 09:00:00,25.61
"4976",2018-07-27 10:00:00,27.12
"4977",2018-07-27 11:00:00,24.67
"4978",2018-07-27 12:00:00,21.13
"4979",2018-07-27 13:00:00,18.38
"4980",2018-07-27 14:00:00,14.88
"4981",2018-07-27 15:00:00,11.29
"4982",2018-07-27 16:00:00,9.04
"4983",2018-07-27 17:00:00,8.54
"4984",2018-07-27 18:00:00,14.08
"4985",2018-07-27 19:00:00,NA
"4986",2018-07-27 20:00:00,NA
"4987",2018-07-27 21:00:00,15.25
"4988",2018-07-27 22:00:00,27.41
"4989",2018-07-27 23:00:00,29.4
"4990",2018-07-28 00:00:00,28.19
"4991",2018-07-28 01:00:00,26.67
"4992",2018-07-28 02:00:00,27.21
"4993",2018-07-28 03:00:00,28.59
"4994",2018-07-28 04:00:00,28.8
"4995",2018-07-28 05:00:00,29.59
"4996",2018-07-28 06:00:00,25.9
"4997",2018-07-28 07:00:00,22.92
"4998",2018-07-28 08:00:00,26.96
"4999",2018-07-28 09:00:00,24.42
"5000",2018-07-28 10:00:00,19.61
"5001",2018-07-28 11:00:00,15.28
"5002",2018-07-28 12:00:00,14.98
"5003",2018-07-28 13:00:00,14.21
"5004",2018-07-28 14:00:00,13.74
"5005",2018-07-28 15:00:00,11.33
"5006",2018-07-28 16:00:00,6.65
"5007",2018-07-28 17:00:00,5.44
"5008",2018-07-28 18:00:00,8.69
"5009",2018-07-28 19:00:00,8.73
"5010",2018-07-28 20:00:00,9.55
"5011",2018-07-28 21:00:00,19.04
"5012",2018-07-28 22:00:00,20.07
"5013",2018-07-28 23:00:00,18.32
"5014",2018-07-29 00:00:00,28.84
"5015",2018-07-29 01:00:00,33.72
"5016",2018-07-29 02:00:00,36.64
"5017",2018-07-29 03:00:00,35.57
"5018",2018-07-29 04:00:00,34.59
"5019",2018-07-29 05:00:00,29.13
"5020",2018-07-29 06:00:00,25.9
"5021",2018-07-29 07:00:00,25.63
"5022",2018-07-29 08:00:00,27.45
"5023",2018-07-29 09:00:00,27.6
"5024",2018-07-29 10:00:00,29.72
"5025",2018-07-29 11:00:00,28.69
"5026",2018-07-29 12:00:00,23.47
"5027",2018-07-29 13:00:00,19.34
"5028",2018-07-29 14:00:00,16.7
"5029",2018-07-29 15:00:00,14.15
"5030",2018-07-29 16:00:00,13.77
"5031",2018-07-29 17:00:00,18.7
"5032",2018-07-29 18:00:00,12.72
"5033",2018-07-29 19:00:00,NA
"5034",2018-07-29 20:00:00,NA
"5035",2018-07-29 21:00:00,17.35
"5036",2018-07-29 22:00:00,46.47
"5037",2018-07-29 23:00:00,50.76
"5038",2018-07-30 00:00:00,46.28
"5039",2018-07-30 01:00:00,43.87
"5040",2018-07-30 02:00:00,41.64
"5041",2018-07-30 03:00:00,39.41
"5042",2018-07-30 04:00:00,36.73
"5043",2018-07-30 05:00:00,35.7
"5044",2018-07-30 06:00:00,35.52
"5045",2018-07-30 07:00:00,32.77
"5046",2018-07-30 08:00:00,31.72
"5047",2018-07-30 09:00:00,28.01
"5048",2018-07-30 10:00:00,26.66
"5049",2018-07-30 11:00:00,38.37
"5050",2018-07-30 12:00:00,29.22
"5051",2018-07-30 13:00:00,22.39
"5052",2018-07-30 14:00:00,17.55
"5053",2018-07-30 15:00:00,17.26
"5054",2018-07-30 16:00:00,16.09
"5055",2018-07-30 17:00:00,12.12
"5056",2018-07-30 18:00:00,11.6
"5057",2018-07-30 19:00:00,13.49
"5058",2018-07-30 20:00:00,11.77
"5059",2018-07-30 21:00:00,14.55
"5060",2018-07-30 22:00:00,22.79
"5061",2018-07-30 23:00:00,31.72
"5062",2018-07-31 00:00:00,33.04
"5063",2018-07-31 01:00:00,27.24
"5064",2018-07-31 02:00:00,25.37
"5065",2018-07-31 03:00:00,23.13
"5066",2018-07-31 04:00:00,21.78
"5067",2018-07-31 05:00:00,19.47
"5068",2018-07-31 06:00:00,18.21
"5069",2018-07-31 07:00:00,22.62
"5070",2018-07-31 08:00:00,24.11
"5071",2018-07-31 09:00:00,23.24
"5072",2018-07-31 10:00:00,23.76
"5073",2018-07-31 11:00:00,16.36
"5074",2018-07-31 12:00:00,16.14
"5075",2018-07-31 13:00:00,14.34
"5076",2018-07-31 14:00:00,14.22
"5077",2018-07-31 15:00:00,13.5
"5078",2018-07-31 16:00:00,12.64
"5079",2018-07-31 17:00:00,17.33
"5080",2018-07-31 18:00:00,14.12
"5081",2018-07-31 19:00:00,15.36
"5082",2018-07-31 20:00:00,14.76
"5083",2018-07-31 21:00:00,19.77
"5084",2018-07-31 22:00:00,23.72
"5085",2018-07-31 23:00:00,21.17
"5086",2018-08-01 00:00:00,23.83
"5087",2018-08-01 01:00:00,24.83
"5088",2018-08-01 02:00:00,22.48
"5089",2018-08-01 03:00:00,21.5
"5090",2018-08-01 04:00:00,21.3
"5091",2018-08-01 05:00:00,20.25
"5092",2018-08-01 06:00:00,19.7
"5093",2018-08-01 07:00:00,20.4
"5094",2018-08-01 08:00:00,23.55
"5095",2018-08-01 09:00:00,21.68
"5096",2018-08-01 10:00:00,19.32
"5097",2018-08-01 11:00:00,17.24
"5098",2018-08-01 12:00:00,18.37
"5099",2018-08-01 13:00:00,15.87
"5100",2018-08-01 14:00:00,14.29
"5101",2018-08-01 15:00:00,14.09
"5102",2018-08-01 16:00:00,11.29
"5103",2018-08-01 17:00:00,12.18
"5104",2018-08-01 18:00:00,13.16
"5105",2018-08-01 19:00:00,15.61
"5106",2018-08-01 20:00:00,21.73
"5107",2018-08-01 21:00:00,24.62
"5108",2018-08-01 22:00:00,25.56
"5109",2018-08-01 23:00:00,24.09
"5110",2018-08-02 00:00:00,41.72
"5111",2018-08-02 01:00:00,21.48
"5112",2018-08-02 02:00:00,19.57
"5113",2018-08-02 03:00:00,20.16
"5114",2018-08-02 04:00:00,22.36
"5115",2018-08-02 05:00:00,22.61
"5116",2018-08-02 06:00:00,22.18
"5117",2018-08-02 07:00:00,23.94
"5118",2018-08-02 08:00:00,27.23
"5119",2018-08-02 09:00:00,28.37
"5120",2018-08-02 10:00:00,24.4
"5121",2018-08-02 11:00:00,22.73
"5122",2018-08-02 12:00:00,22.41
"5123",2018-08-02 13:00:00,21.68
"5124",2018-08-02 14:00:00,21.84
"5125",2018-08-02 15:00:00,21.14
"5126",2018-08-02 16:00:00,12.63
"5127",2018-08-02 17:00:00,21.24
"5128",2018-08-02 18:00:00,14.56
"5129",2018-08-02 19:00:00,12.04
"5130",2018-08-02 20:00:00,15.66
"5131",2018-08-02 21:00:00,17.8
"5132",2018-08-02 22:00:00,23.37
"5133",2018-08-02 23:00:00,26.83
"5134",2018-08-03 00:00:00,32.73
"5135",2018-08-03 01:00:00,33.88
"5136",2018-08-03 02:00:00,34.57
"5137",2018-08-03 03:00:00,33.36
"5138",2018-08-03 04:00:00,32.48
"5139",2018-08-03 05:00:00,32.25
"5140",2018-08-03 06:00:00,30.11
"5141",2018-08-03 07:00:00,30.95
"5142",2018-08-03 08:00:00,37.01
"5143",2018-08-03 09:00:00,43.59
"5144",2018-08-03 10:00:00,26.03
"5145",2018-08-03 11:00:00,23.45
"5146",2018-08-03 12:00:00,20.33
"5147",2018-08-03 13:00:00,18.85
"5148",2018-08-03 14:00:00,16.57
"5149",2018-08-03 15:00:00,16.42
"5150",2018-08-03 16:00:00,16.77
"5151",2018-08-03 17:00:00,16.86
"5152",2018-08-03 18:00:00,17.96
"5153",2018-08-03 19:00:00,18.87
"5154",2018-08-03 20:00:00,21.4
"5155",2018-08-03 21:00:00,25.33
"5156",2018-08-03 22:00:00,31.2
"5157",2018-08-03 23:00:00,39.51
"5158",2018-08-04 00:00:00,33.85
"5159",2018-08-04 01:00:00,31.68
"5160",2018-08-04 02:00:00,32.75
"5161",2018-08-04 03:00:00,28.78
"5162",2018-08-04 04:00:00,37.97
"5163",2018-08-04 05:00:00,44.76
"5164",2018-08-04 06:00:00,42.01
"5165",2018-08-04 07:00:00,40.81
"5166",2018-08-04 08:00:00,42.34
"5167",2018-08-04 09:00:00,42.04
"5168",2018-08-04 10:00:00,33.07
"5169",2018-08-04 11:00:00,19.69
"5170",2018-08-04 12:00:00,15.61
"5171",2018-08-04 13:00:00,13.82
"5172",2018-08-04 14:00:00,11.99
"5173",2018-08-04 15:00:00,12.96
"5174",2018-08-04 16:00:00,13.41
"5175",2018-08-04 17:00:00,13.9
"5176",2018-08-04 18:00:00,14.18
"5177",2018-08-04 19:00:00,15.1
"5178",2018-08-04 20:00:00,16.45
"5179",2018-08-04 21:00:00,18.61
"5180",2018-08-04 22:00:00,24.62
"5181",2018-08-04 23:00:00,30.28
"5182",2018-08-05 00:00:00,34.16
"5183",2018-08-05 01:00:00,35.01
"5184",2018-08-05 02:00:00,43.3
"5185",2018-08-05 03:00:00,36.76
"5186",2018-08-05 04:00:00,33.47
"5187",2018-08-05 05:00:00,30.99
"5188",2018-08-05 06:00:00,29.97
"5189",2018-08-05 07:00:00,32.13
"5190",2018-08-05 08:00:00,35.79
"5191",2018-08-05 09:00:00,35.42
"5192",2018-08-05 10:00:00,34.3
"5193",2018-08-05 11:00:00,28.19
"5194",2018-08-05 12:00:00,20.18
"5195",2018-08-05 13:00:00,14.45
"5196",2018-08-05 14:00:00,11.84
"5197",2018-08-05 15:00:00,12.23
"5198",2018-08-05 16:00:00,12.15
"5199",2018-08-05 17:00:00,13.22
"5200",2018-08-05 18:00:00,15.14
"5201",2018-08-05 19:00:00,17.61
"5202",2018-08-05 20:00:00,18.37
"5203",2018-08-05 21:00:00,20.61
"5204",2018-08-05 22:00:00,26.91
"5205",2018-08-05 23:00:00,28.7
"5206",2018-08-06 00:00:00,31.04
"5207",2018-08-06 01:00:00,38.53
"5208",2018-08-06 02:00:00,32.9
"5209",2018-08-06 03:00:00,30.66
"5210",2018-08-06 04:00:00,26.77
"5211",2018-08-06 05:00:00,26.83
"5212",2018-08-06 06:00:00,28.64
"5213",2018-08-06 07:00:00,26.03
"5214",2018-08-06 08:00:00,31.91
"5215",2018-08-06 09:00:00,36.25
"5216",2018-08-06 10:00:00,30.86
"5217",2018-08-06 11:00:00,26.2
"5218",2018-08-06 12:00:00,25.68
"5219",2018-08-06 13:00:00,21.31
"5220",2018-08-06 14:00:00,17.13
"5221",2018-08-06 15:00:00,12.58
"5222",2018-08-06 16:00:00,11.23
"5223",2018-08-06 17:00:00,10.92
"5224",2018-08-06 18:00:00,12.02
"5225",2018-08-06 19:00:00,14.16
"5226",2018-08-06 20:00:00,16.6
"5227",2018-08-06 21:00:00,19.5
"5228",2018-08-06 22:00:00,26.31
"5229",2018-08-06 23:00:00,33.76
"5230",2018-08-07 00:00:00,33.73
"5231",2018-08-07 01:00:00,31.08
"5232",2018-08-07 02:00:00,30.24
"5233",2018-08-07 03:00:00,30.48
"5234",2018-08-07 04:00:00,29.1
"5235",2018-08-07 05:00:00,31.11
"5236",2018-08-07 06:00:00,34.29
"5237",2018-08-07 07:00:00,38.71
"5238",2018-08-07 08:00:00,40.64
"5239",2018-08-07 09:00:00,42.56
"5240",2018-08-07 10:00:00,44.53
"5241",2018-08-07 11:00:00,32.88
"5242",2018-08-07 12:00:00,28.31
"5243",2018-08-07 13:00:00,20.59
"5244",2018-08-07 14:00:00,15.02
"5245",2018-08-07 15:00:00,12.69
"5246",2018-08-07 16:00:00,12.84
"5247",2018-08-07 17:00:00,19.56
"5248",2018-08-07 18:00:00,19.87
"5249",2018-08-07 19:00:00,19.89
"5250",2018-08-07 20:00:00,22.46
"5251",2018-08-07 21:00:00,30.26
"5252",2018-08-07 22:00:00,39.81
"5253",2018-08-07 23:00:00,37.08
"5254",2018-08-08 00:00:00,32.09
"5255",2018-08-08 01:00:00,34.04
"5256",2018-08-08 02:00:00,38.11
"5257",2018-08-08 03:00:00,39.55
"5258",2018-08-08 04:00:00,39.85
